Key	Group	Project	BugID	Talks	Enums	Code	Stack	CountSummaryHints	CountDescHints	CountRemainHints	Grade	Sentences	Words	Syllables	ASW	ALS
wfly3657	Wildfly	WFLY	3657	0	0	0	0	1	6	6	8.960000	7	95	155	1.630000	13.570000
wfly3659	Wildfly	WFLY	3659	0	0	1	1	1	114	102	66.140000	96	366	2489	6.800000	3.810000
wfly3682	Wildfly	WFLY	3682	0	0	0	0	1	10	10	20.210000	5	114	260	2.280000	22.800000
wfly3683	Wildfly	WFLY	3683	0	0	1	0	2	58	4	9.150000	16	90	172	1.910000	5.620000
wfly3691	Wildfly	WFLY	3691	0	0	1	0	1	4	1	15.760000	4	24	59	2.460000	6.000000
wfly3695	Wildfly	WFLY	3695	0	0	0	0	1	3	3	24.860000	2	36	102	2.830000	18.000000
wfly3696	Wildfly	WFLY	3696	0	0	1	0	0	5	4	15.910000	13	79	195	2.470000	6.080000
wfly3702	Wildfly	WFLY	3702	0	0	0	0	1	1	1	11.330000	3	41	75	1.830000	13.670000
wfly3711	Wildfly	WFLY	3711	0	0	0	0	1	5	5	17.570000	7	210	382	1.820000	30.000000
wfly3715	Wildfly	WFLY	3715	0	0	0	0	0	1	1	10.280000	4	43	79	1.840000	10.750000
wfly3718	Wildfly	WFLY	3718	0	0	0	0	2	44	44	82.860000	47	132	1089	8.250000	2.810000
wfly3719	Wildfly	WFLY	3719	0	0	1	1	2	28	23	29.230000	24	98	359	3.660000	4.080000
wfly3727	Wildfly	WFLY	3727	0	0	0	1	0	79	55	28.050000	33	208	726	3.490000	6.300000
wfly3731	Wildfly	WFLY	3731	0	0	0	1	1	125	125	55.830000	214	847	5016	5.920000	3.960000
wfly3733	Wildfly	WFLY	3733	0	0	0	0	2	4	4	35.930000	6	37	154	4.160000	6.170000
wfly3738	Wildfly	WFLY	3738	0	1	1	0	1	15	6	12.340000	11	139	271	1.950000	12.640000
wfly5581	Wildfly	WFLY	5581	0	0	0	0	0	0	0	6.440000	4	62	84	1.350000	15.500000
wfly1899	Wildfly	WFLY	1899	0	0	1	1	0	36	33	39.130000	29	147	657	4.470000	5.070000
wfly3823	Wildfly	WFLY	3823	0	0	0	0	0	7	7	11.800000	7	157	248	1.580000	22.430000
wfly3830	Wildfly	WFLY	3830	0	0	1	0	0	12	7	15.530000	14	135	313	2.320000	9.640000
wfly3844	Wildfly	WFLY	3844	0	0	0	0	0	0	0	7.820000	2	36	50	1.390000	18.000000
wfly3846	Wildfly	WFLY	3846	0	0	0	0	0	0	0	14.110000	4	74	141	1.910000	18.500000
wfly3847	Wildfly	WFLY	3847	0	0	0	0	1	2	2	9.350000	5	57	99	1.740000	11.400000
wfly3872	Wildfly	WFLY	3872	0	0	0	0	1	3	3	16.330000	5	74	164	2.220000	14.800000
wfly3875	Wildfly	WFLY	3875	0	0	1	0	1	15	14	19.360000	17	87	243	2.790000	5.120000
wfly3881	Wildfly	WFLY	3881	0	0	0	0	0	3	3	14.530000	5	65	138	2.120000	13.000000
wfly3900	Wildfly	WFLY	3900	0	0	0	1	0	20	18	32.290000	15	91	351	3.860000	6.070000
wfly3903	Wildfly	WFLY	3903	0	0	0	0	1	1	1	22.540000	2	14	42	3.000000	7.000000
wfly3904	Wildfly	WFLY	3904	0	0	0	0	0	2	2	12.190000	5	69	131	1.900000	13.800000
wfly3905	Wildfly	WFLY	3905	0	0	1	0	0	22	21	15.340000	29	138	340	2.460000	4.760000
wfly3913	Wildfly	WFLY	3913	0	0	1	0	0	10	9	12.290000	17	138	289	2.090000	8.120000
wfly3918	Wildfly	WFLY	3918	0	0	0	0	1	4	4	14.740000	4	53	113	2.130000	13.250000
wfly3939	Wildfly	WFLY	3939	0	0	0	0	1	2	2	9.900000	4	52	90	1.730000	13.000000
wfly3942	Wildfly	WFLY	3942	0	0	0	0	0	3	3	9.330000	4	27	51	1.890000	6.750000
wfly3957	Wildfly	WFLY	3957	0	0	0	0	1	1	1	19.080000	2	24	61	2.540000	12.000000
wfly3968	Wildfly	WFLY	3968	0	0	0	0	0	3	3	13.190000	7	40	90	2.250000	5.710000
wfly3972	Wildfly	WFLY	3972	0	0	0	0	0	2	2	17.660000	4	33	84	2.550000	8.250000
wfly3986	Wildfly	WFLY	3986	0	0	0	0	0	5	5	14.020000	18	236	490	2.080000	13.110000
wfly3988	Wildfly	WFLY	3988	0	0	1	0	1	13	9	16.900000	7	44	112	2.550000	6.290000
wfly3989	Wildfly	WFLY	3989	0	0	0	0	2	2	2	15.120000	3	47	98	2.090000	15.670000
wfly4007	Wildfly	WFLY	4007	0	0	0	0	1	1	1	28.750000	2	8	29	3.620000	4.000000
wfly4008	Wildfly	WFLY	4008	0	0	1	0	2	41	33	33.710000	34	102	416	4.080000	3.000000
wfly4013	Wildfly	WFLY	4013	0	0	0	0	0	0	0	13.850000	15	61	144	2.360000	4.070000
wfly4016	Wildfly	WFLY	4016	0	0	0	0	0	1	1	10.220000	2	27	47	1.740000	13.500000
wfly4050	Wildfly	WFLY	4050	0	0	0	0	0	0	0	14.520000	3	16	38	2.380000	5.330000
wfly6821	Wildfly	WFLY	6821	0	1	0	1	0	13	8	21.940000	9	69	202	2.930000	7.670000
wfly4067	Wildfly	WFLY	4067	0	0	0	0	2	7	7	17.710000	5	53	131	2.470000	10.600000
wfly4074	Wildfly	WFLY	4074	0	0	0	1	1	5	4	18.140000	4	32	83	2.590000	8.000000
wfly4075	Wildfly	WFLY	4075	0	0	1	1	3	31	26	31.570000	18	118	446	3.780000	6.560000
wfly5458	Wildfly	WFLY	5458	0	0	0	0	0	0	0	11.090000	2	19	37	1.950000	9.500000
wfly1636	Wildfly	WFLY	1636	0	0	1	0	1	26	6	13.450000	35	262	580	2.210000	7.490000
wfly4088	Wildfly	WFLY	4088	0	0	0	1	0	11	8	17.430000	9	53	138	2.600000	5.890000
wfly4089	Wildfly	WFLY	4089	0	0	0	0	1	5	5	17.890000	4	67	153	2.280000	16.750000
wfly4093	Wildfly	WFLY	4093	0	0	0	0	0	1	1	13.470000	3	42	84	2.000000	14.000000
wfmp26	Wildfly	WFMP	26	0	0	0	0	1	5	5	14.420000	7	169	295	1.750000	24.140000
wfmp58	Wildfly	WFMP	58	0	0	0	0	1	0	0	11.850000	7	143	236	1.650000	20.430000
wfmp14	Wildfly	WFMP	14	0	0	1	0	0	30	24	21.960000	68	179	554	3.090000	2.630000
roo2	Spring	ROO	2	0	0	0	0	1	18	18	17.890000	18	76	205	2.700000	4.220000
roo7	Spring	ROO	7	0	0	1	0	0	2	1	15.700000	5	19	48	2.530000	3.800000
roo8	Spring	ROO	8	0	0	0	0	0	2	2	16.860000	2	44	89	2.020000	22.000000
roo9	Spring	ROO	9	0	0	0	0	0	5	5	10.970000	9	64	129	2.020000	7.110000
roo10	Spring	ROO	10	0	0	0	0	1	1	1	11.730000	3	40	75	1.880000	13.330000
roo19	Spring	ROO	19	0	0	0	0	3	6	6	22.980000	4	91	229	2.520000	22.750000
roo23	Spring	ROO	23	0	0	1	0	0	1	1	7.320000	12	64	113	1.770000	5.330000
roo26	Spring	ROO	26	0	0	0	1	0	63	39	13.340000	33	131	304	2.320000	3.970000
roo27	Spring	ROO	27	0	0	0	0	0	3	3	10.160000	4	38	71	1.870000	9.500000
roo34	Spring	ROO	34	0	0	0	0	0	0	0	9.420000	4	46	80	1.740000	11.500000
roo35	Spring	ROO	35	0	0	1	0	0	3	3	6.100000	9	82	126	1.540000	9.110000
roo36	Spring	ROO	36	0	0	1	0	1	7	7	10.690000	7	95	169	1.780000	13.570000
roo42	Spring	ROO	42	0	0	0	0	0	8	8	12.400000	14	105	223	2.120000	7.500000
roo49	Spring	ROO	49	0	0	1	0	1	6	6	16.830000	9	58	147	2.530000	6.440000
roo50	Spring	ROO	50	0	0	0	0	0	11	11	20.340000	14	72	207	2.880000	5.140000
roo53	Spring	ROO	53	0	0	1	0	0	9	2	13.640000	5	103	185	1.800000	20.600000
roo54	Spring	ROO	54	0	0	0	0	2	2	2	17.550000	3	28	70	2.500000	9.330000
roo55	Spring	ROO	55	0	0	0	0	0	0	0	10.800000	4	69	115	1.670000	17.250000
roo57	Spring	ROO	57	0	0	0	0	0	0	0	6.200000	5	51	77	1.510000	10.200000
roo58	Spring	ROO	58	0	1	1	1	2	88	43	20.240000	74	196	578	2.950000	2.650000
roo60	Spring	ROO	60	0	0	0	1	1	37	27	24.200000	22	160	501	3.130000	7.270000
roo61	Spring	ROO	61	0	0	1	0	0	13	11	13.420000	11	119	250	2.100000	10.820000
roo63	Spring	ROO	63	0	0	0	0	1	9	9	24.870000	24	93	307	3.300000	3.880000
roo64	Spring	ROO	64	0	0	1	0	0	8	5	16.230000	5	67	151	2.250000	13.400000
roo73	Spring	ROO	73	0	0	0	0	1	1	1	13.960000	4	61	122	2.000000	15.250000
roo78	Spring	ROO	78	0	0	1	0	0	6	6	11.910000	11	87	180	2.070000	7.910000
roo82	Spring	ROO	82	0	0	0	0	0	6	6	14.450000	6	40	93	2.330000	6.670000
roo83	Spring	ROO	83	0	0	0	0	0	3	3	18.060000	3	68	143	2.100000	22.670000
roo84	Spring	ROO	84	0	0	1	0	0	7	5	11.870000	17	54	120	2.220000	3.180000
roo85	Spring	ROO	85	0	0	0	0	0	0	0	8.390000	4	46	76	1.650000	11.500000
roo86	Spring	ROO	86	0	0	1	0	0	6	6	12.970000	9	61	134	2.200000	6.780000
roo93	Spring	ROO	93	0	0	0	0	0	1	1	5.620000	3	30	44	1.470000	10.000000
roo95	Spring	ROO	95	0	0	1	0	0	3	2	9.630000	8	73	134	1.840000	9.120000
roo96	Spring	ROO	96	0	0	1	0	1	5	4	11.580000	8	82	161	1.960000	10.250000
roo100	Spring	ROO	100	0	0	1	0	0	12	8	19.350000	20	63	180	2.860000	3.150000
roo104	Spring	ROO	104	0	0	0	0	0	3	3	18.760000	4	59	143	2.420000	14.750000
roo106	Spring	ROO	106	0	0	0	0	0	2	2	12.420000	3	31	63	2.030000	10.330000
roo116	Spring	ROO	116	0	0	0	0	0	4	4	10.480000	6	52	100	1.920000	8.670000
roo122	Spring	ROO	122	0	0	1	0	1	2	2	12.010000	7	57	118	2.070000	8.140000
roo123	Spring	ROO	123	0	0	1	0	0	22	14	14.240000	19	158	356	2.250000	8.320000
roo124	Spring	ROO	124	0	0	0	0	1	1	1	6.670000	6	63	97	1.540000	10.500000
roo134	Spring	ROO	134	0	0	0	0	0	3	3	30.530000	2	18	65	3.610000	9.000000
roo136	Spring	ROO	136	0	0	0	0	2	3	3	11.240000	7	75	144	1.920000	10.710000
roo141	Spring	ROO	141	0	0	0	0	1	1	1	11.150000	5	86	146	1.700000	17.200000
roo142	Spring	ROO	142	0	0	1	0	0	21	17	15.910000	23	187	449	2.400000	8.130000
roo143	Spring	ROO	143	0	0	0	0	2	0	0	10.250000	2	31	52	1.680000	15.500000
roo145	Spring	ROO	145	0	0	1	0	2	11	9	15.230000	7	78	175	2.240000	11.140000
roo153	Spring	ROO	153	0	0	0	1	1	105	105	34.390000	32	395	1512	3.830000	12.340000
roo156	Spring	ROO	156	0	0	0	0	0	8	8	11.360000	13	135	262	1.940000	10.380000
roo161	Spring	ROO	161	0	0	0	0	0	7	7	19.110000	7	128	299	2.340000	18.290000
roo162	Spring	ROO	162	0	0	0	0	0	9	9	10.620000	15	160	299	1.870000	10.670000
roo171	Spring	ROO	171	0	0	0	0	0	0	0	7.290000	5	64	97	1.520000	12.800000
roo172	Spring	ROO	172	0	0	0	0	0	1	1	2.530000	20	72	102	1.420000	3.600000
roo173	Spring	ROO	173	0	0	0	0	0	6	6	11.070000	6	101	172	1.700000	16.830000
roo184	Spring	ROO	184	0	0	0	0	0	3	3	12.310000	7	87	170	1.950000	12.430000
roo186	Spring	ROO	186	0	0	1	0	0	0	0	5.310000	12	83	128	1.540000	6.920000
roo187	Spring	ROO	187	0	0	0	0	0	0	0	13.270000	2	13	29	2.230000	6.500000
roo190	Spring	ROO	190	0	1	0	0	0	4	4	11.210000	4	39	76	1.950000	9.750000
roo192	Spring	ROO	192	0	0	0	0	0	50	50	86.910000	69	178	1531	8.600000	2.580000
roo194	Spring	ROO	194	0	0	0	0	0	1	1	10.550000	3	73	103	1.410000	24.330000
roo203	Spring	ROO	203	0	0	0	0	0	8	8	8.980000	9	84	149	1.770000	9.330000
roo204	Spring	ROO	204	0	0	0	0	0	5	5	9.880000	7	90	156	1.730000	12.860000
roo205	Spring	ROO	205	0	0	1	0	1	6	0	9.960000	3	15	30	2.000000	5.000000
roo206	Spring	ROO	206	0	0	0	0	1	5	5	14.150000	4	54	112	2.070000	13.500000
roo217	Spring	ROO	217	0	0	0	0	2	2	2	18.450000	2	42	92	2.190000	21.000000
roo229	Spring	ROO	229	0	0	0	0	1	3	3	15.570000	3	40	88	2.200000	13.330000
roo238	Spring	ROO	238	0	0	0	0	2	2	2	30.970000	2	14	52	3.710000	7.000000
roo242	Spring	ROO	242	0	1	0	0	1	2	1	10.650000	2	27	48	1.780000	13.500000
roo244	Spring	ROO	244	0	0	0	1	2	33	31	31.550000	40	164	633	3.860000	4.100000
roo253	Spring	ROO	253	0	0	0	0	0	1	1	6.730000	4	56	80	1.430000	14.000000
roo254	Spring	ROO	254	0	0	0	0	0	0	0	8.210000	4	28	50	1.790000	7.000000
roo261	Spring	ROO	261	0	0	0	0	2	4	4	8.830000	11	54	103	1.910000	4.910000
roo262	Spring	ROO	262	0	0	1	0	1	3	1	12.470000	2	35	63	1.800000	17.500000
roo263	Spring	ROO	263	0	0	0	0	0	0	0	8.010000	4	44	72	1.640000	11.000000
roo266	Spring	ROO	266	0	0	0	0	0	1	1	11.220000	4	58	104	1.790000	14.500000
roo276	Spring	ROO	276	0	0	0	0	0	3	3	9.810000	10	163	263	1.610000	16.300000
roo277	Spring	ROO	277	0	0	0	1	0	10	4	17.750000	6	45	116	2.580000	7.500000
roo286	Spring	ROO	286	0	0	1	0	0	5	4	13.170000	5	113	191	1.690000	22.600000
roo288	Spring	ROO	288	0	0	0	0	0	0	0	9.990000	4	48	85	1.770000	12.000000
roo290	Spring	ROO	290	0	0	1	0	0	7	5	13.810000	19	95	221	2.330000	5.000000
roo291	Spring	ROO	291	0	0	1	0	0	2	2	9.230000	6	93	148	1.590000	15.500000
roo298	Spring	ROO	298	0	0	0	0	0	0	0	9.550000	3	52	81	1.560000	17.330000
roo301	Spring	ROO	301	0	0	0	0	0	3	3	10.210000	4	51	90	1.760000	12.750000
roo303	Spring	ROO	303	0	0	0	0	0	5	5	13.500000	16	104	234	2.250000	6.500000
roo305	Spring	ROO	305	0	0	0	1	1	17	13	35.750000	16	64	270	4.220000	4.000000
roo307	Spring	ROO	307	0	0	0	0	1	10	10	21.760000	15	75	225	3.000000	5.000000
roo308	Spring	ROO	308	0	0	0	0	0	1	1	13.450000	5	100	180	1.800000	20.000000
roo316	Spring	ROO	316	0	0	1	0	2	23	17	19.820000	19	99	280	2.830000	5.210000
roo321	Spring	ROO	321	0	0	1	0	0	5	5	16.850000	11	81	203	2.510000	7.360000
roo327	Spring	ROO	327	0	0	0	0	0	1	1	7.080000	20	99	174	1.760000	4.950000
roo328	Spring	ROO	328	0	0	0	1	2	14	10	22.970000	7	129	343	2.660000	18.430000
roo329	Spring	ROO	329	0	0	0	0	1	1	1	13.250000	5	85	160	1.880000	17.000000
roo331	Spring	ROO	331	0	0	0	0	0	0	0	11.520000	2	18	36	2.000000	9.000000
roo333	Spring	ROO	333	0	0	0	0	1	2	2	21.540000	2	24	66	2.750000	12.000000
roo334	Spring	ROO	334	0	0	0	0	0	2	2	17.810000	2	20	50	2.500000	10.000000
roo339	Spring	ROO	339	0	0	1	0	0	1	1	12.090000	12	141	276	1.960000	11.750000
roo343	Spring	ROO	343	0	0	0	0	1	3	3	17.280000	2	38	82	2.160000	19.000000
roo347	Spring	ROO	347	0	0	1	1	1	9	6	13.450000	7	75	158	2.110000	10.710000
roo354	Spring	ROO	354	0	0	0	0	1	1	1	11.910000	3	50	89	1.780000	16.670000
roo357	Spring	ROO	357	0	0	0	0	0	4	4	15.980000	5	182	268	1.470000	36.400000
roo363	Spring	ROO	363	0	0	0	0	0	0	0	2.560000	8	54	71	1.310000	6.750000
roo364	Spring	ROO	364	0	0	0	0	0	10	10	25.380000	21	97	322	3.320000	4.620000
roo367	Spring	ROO	367	0	0	0	0	1	0	0	6.470000	2	17	27	1.590000	8.500000
roo368	Spring	ROO	368	0	0	0	0	0	6	6	16.100000	29	118	301	2.550000	4.070000
roo374	Spring	ROO	374	0	0	0	0	0	0	0	7.610000	2	21	34	1.620000	10.500000
roo375	Spring	ROO	375	0	0	0	0	0	1	1	12.640000	3	62	106	1.710000	20.670000
roo376	Spring	ROO	376	0	0	0	0	0	1	1	6.990000	11	78	131	1.680000	7.090000
roo377	Spring	ROO	377	0	0	1	0	0	14	3	12.020000	6	93	170	1.830000	15.500000
roo378	Spring	ROO	378	0	0	1	0	1	29	25	14.650000	41	212	507	2.390000	5.170000
roo379	Spring	ROO	379	0	0	0	0	0	2	2	7.380000	8	58	99	1.710000	7.250000
roo387	Spring	ROO	387	0	0	0	0	0	0	0	11.020000	2	45	68	1.510000	22.500000
roo388	Spring	ROO	388	0	0	0	0	2	4	4	15.440000	4	38	88	2.320000	9.500000
roo390	Spring	ROO	390	0	0	0	0	1	4	4	14.040000	2	40	74	1.850000	20.000000
roo392	Spring	ROO	392	0	0	1	0	0	0	0	5.880000	15	79	130	1.650000	5.270000
roo394	Spring	ROO	394	0	0	0	0	0	3	3	14.160000	5	100	186	1.860000	20.000000
roo396	Spring	ROO	396	0	0	0	0	0	2	2	16.230000	4	33	80	2.420000	8.250000
roo397	Spring	ROO	397	0	0	0	0	1	8	8	17.060000	8	141	308	2.180000	17.620000
roo404	Spring	ROO	404	0	0	0	0	0	0	0	7.480000	3	25	42	1.680000	8.330000
roo406	Spring	ROO	406	0	0	0	0	1	4	4	10.320000	4	67	110	1.640000	16.750000
roo419	Spring	ROO	419	0	0	0	0	0	0	0	14.470000	2	43	79	1.840000	21.500000
roo420	Spring	ROO	420	0	0	0	0	0	9	9	12.800000	11	111	230	2.070000	10.090000
roo422	Spring	ROO	422	0	0	0	0	0	1	1	10.360000	4	59	101	1.710000	14.750000
roo446	Spring	ROO	446	0	0	1	0	0	7	5	7.730000	14	80	143	1.790000	5.710000
roo447	Spring	ROO	447	0	0	0	0	0	0	0	8.370000	2	20	34	1.700000	10.000000
roo451	Spring	ROO	451	0	0	0	0	0	5	5	20.220000	3	52	128	2.460000	17.330000
roo455	Spring	ROO	455	0	0	0	0	1	2	2	17.530000	4	58	135	2.330000	14.500000
roo459	Spring	ROO	459	0	0	1	0	0	10	4	9.540000	8	76	138	1.820000	9.500000
roo462	Spring	ROO	462	0	0	0	0	0	3	3	9.820000	4	64	104	1.620000	16.000000
roo467	Spring	ROO	467	0	0	1	0	3	24	16	14.380000	20	157	358	2.280000	7.850000
roo475	Spring	ROO	475	0	0	0	0	0	5	5	11.310000	8	71	141	1.990000	8.880000
roo476	Spring	ROO	476	0	0	0	1	1	40	26	32.950000	17	110	429	3.900000	6.470000
roo483	Spring	ROO	483	0	0	1	0	0	0	0	2.560000	4	23	31	1.350000	5.750000
roo501	Spring	ROO	501	0	0	0	0	0	10	10	18.710000	15	64	177	2.770000	4.270000
roo505	Spring	ROO	505	0	0	1	0	2	34	16	9.560000	34	149	296	1.990000	4.380000
roo508	Spring	ROO	508	0	0	0	0	0	6	6	19.410000	18	164	437	2.660000	9.110000
roo512	Spring	ROO	512	0	0	0	0	0	5	5	10.120000	12	135	244	1.810000	11.250000
roo513	Spring	ROO	513	0	0	1	0	0	5	4	9.740000	9	40	80	2.000000	4.440000
roo517	Spring	ROO	517	0	0	0	0	0	4	4	5.080000	12	85	129	1.520000	7.080000
roo526	Spring	ROO	526	0	0	1	0	0	14	14	12.130000	15	115	241	2.100000	7.670000
roo533	Spring	ROO	533	0	0	1	0	3	22	17	31.150000	26	79	305	3.860000	3.040000
roo534	Spring	ROO	534	0	0	0	0	0	6	6	18.520000	14	74	201	2.720000	5.290000
roo535	Spring	ROO	535	0	0	1	0	2	12	12	18.710000	19	129	346	2.680000	6.790000
roo536	Spring	ROO	536	0	0	1	0	0	12	9	14.520000	14	86	202	2.350000	6.140000
roo539	Spring	ROO	539	0	0	0	0	0	2	2	7.200000	4	44	69	1.570000	11.000000
roo540	Spring	ROO	540	0	0	0	0	2	6	6	13.480000	6	92	180	1.960000	15.330000
roo541	Spring	ROO	541	0	0	0	0	0	0	0	9.620000	2	22	39	1.770000	11.000000
roo543	Spring	ROO	543	0	0	0	0	0	5	5	8.090000	15	176	285	1.620000	11.730000
roo546	Spring	ROO	546	0	0	0	0	0	0	0	9.450000	4	65	103	1.580000	16.250000
roo548	Spring	ROO	548	0	0	0	0	2	1	1	11.070000	11	57	119	2.090000	5.180000
roo553	Spring	ROO	553	0	0	1	0	2	3	0	9.960000	1	5	10	2.000000	5.000000
roo558	Spring	ROO	558	0	0	1	0	1	5	5	7.100000	13	43	78	1.810000	3.310000
roo559	Spring	ROO	559	0	0	0	0	2	6	6	11.570000	7	84	160	1.900000	12.000000
roo562	Spring	ROO	562	0	0	0	0	1	23	23	32.400000	45	147	582	3.960000	3.270000
roo563	Spring	ROO	563	0	0	0	0	0	3	3	9.110000	14	143	251	1.760000	10.210000
roo568	Spring	ROO	568	0	0	1	0	2	31	29	16.440000	25	173	430	2.490000	6.920000
roo570	Spring	ROO	570	0	0	0	0	0	3	3	16.420000	6	51	124	2.430000	8.500000
roo574	Spring	ROO	574	0	1	0	0	0	3	0	15.270000	3	40	87	2.170000	13.330000
roo575	Spring	ROO	575	0	0	0	0	0	19	19	11.840000	24	89	196	2.200000	3.710000
roo576	Spring	ROO	576	0	0	0	0	0	0	0	9.940000	4	34	64	1.880000	8.500000
roo578	Spring	ROO	578	0	0	0	0	0	1	1	9.020000	6	57	101	1.770000	9.500000
roo589	Spring	ROO	589	0	0	0	0	1	5	5	13.730000	3	67	117	1.750000	22.330000
roo615	Spring	ROO	615	0	0	1	0	1	16	15	14.620000	21	117	278	2.380000	5.570000
roo618	Spring	ROO	618	0	0	0	0	2	3	3	11.020000	8	89	168	1.890000	11.120000
roo619	Spring	ROO	619	0	0	0	0	2	2	2	9.190000	4	58	94	1.620000	14.500000
roo633	Spring	ROO	633	0	0	0	0	0	14	14	16.490000	13	98	242	2.470000	7.540000
roo644	Spring	ROO	644	0	0	0	1	2	33	24	51.360000	22	60	335	5.580000	2.730000
roo645	Spring	ROO	645	0	0	0	0	1	5	5	18.310000	11	67	179	2.670000	6.090000
roo647	Spring	ROO	647	0	0	1	1	2	154	117	59.800000	173	554	3481	6.280000	3.200000
roo650	Spring	ROO	650	0	0	0	0	0	1	1	10.460000	11	69	138	2.000000	6.270000
roo652	Spring	ROO	652	0	0	0	0	0	0	0	5.540000	3	40	54	1.350000	13.330000
roo666	Spring	ROO	666	0	0	0	0	1	3	3	14.310000	8	72	161	2.240000	9.000000
roo674	Spring	ROO	674	0	0	0	0	0	3	3	12.830000	3	63	108	1.710000	21.000000
roo677	Spring	ROO	677	0	0	0	0	0	6	6	12.780000	10	88	186	2.110000	8.800000
roo679	Spring	ROO	679	0	0	0	0	0	0	0	11.340000	2	46	70	1.520000	23.000000
roo691	Spring	ROO	691	0	0	0	0	0	6	6	11.670000	17	115	240	2.090000	6.760000
roo694	Spring	ROO	694	0	0	0	0	0	1	1	11.770000	3	80	115	1.440000	26.670000
roo695	Spring	ROO	695	0	0	1	0	1	16	13	18.660000	7	80	202	2.520000	11.430000
roo696	Spring	ROO	696	0	0	1	1	3	27	17	22.280000	11	107	309	2.890000	9.730000
roo697	Spring	ROO	697	0	0	1	0	1	3	2	9.920000	7	76	137	1.800000	10.860000
roo699	Spring	ROO	699	0	0	0	1	3	51	38	39.110000	22	82	370	4.510000	3.730000
roo704	Spring	ROO	704	0	0	0	1	1	26	19	16.590000	12	105	256	2.440000	8.750000
roo707	Spring	ROO	707	0	0	0	0	0	0	0	13.090000	2	20	42	2.100000	10.000000
roo708	Spring	ROO	708	0	0	1	0	1	3	2	14.140000	6	27	64	2.370000	4.500000
roo710	Spring	ROO	710	0	0	1	0	2	13	12	23.450000	12	112	336	3.000000	9.330000
roo712	Spring	ROO	712	0	0	0	0	0	1	1	12.280000	10	97	198	2.040000	9.700000
roo716	Spring	ROO	716	0	0	0	0	0	0	0	9.650000	4	32	60	1.880000	8.000000
roo729	Spring	ROO	729	0	0	0	0	0	10	10	13.170000	9	100	207	2.070000	11.110000
roo732	Spring	ROO	732	0	0	0	0	0	0	0	11.460000	2	35	60	1.710000	17.500000
roo741	Spring	ROO	741	0	0	0	0	1	3	3	14.270000	4	71	138	1.940000	17.750000
roo743	Spring	ROO	743	0	0	1	0	1	4	3	13.800000	5	113	197	1.740000	22.600000
roo746	Spring	ROO	746	0	0	0	0	1	5	5	16.760000	8	45	115	2.560000	5.620000
roo757	Spring	ROO	757	0	0	1	0	0	14	11	19.070000	16	56	158	2.820000	3.500000
roo765	Spring	ROO	765	0	0	0	0	0	5	5	23.750000	14	43	139	3.230000	3.070000
roo785	Spring	ROO	785	0	0	0	0	0	0	0	12.180000	3	37	72	1.950000	12.330000
roo788	Spring	ROO	788	0	0	0	0	0	2	2	12.340000	4	25	54	2.160000	6.250000
roo794	Spring	ROO	794	0	0	0	0	1	1	1	8.790000	6	80	130	1.620000	13.330000
roo798	Spring	ROO	798	0	0	1	0	1	36	21	16.600000	21	86	223	2.590000	4.100000
roo803	Spring	ROO	803	0	0	0	0	0	5	5	32.220000	18	73	286	3.920000	4.060000
roo805	Spring	ROO	805	0	0	1	0	0	12	11	24.110000	20	67	218	3.250000	3.350000
roo826	Spring	ROO	826	0	1	1	0	1	8	4	16.160000	10	55	138	2.510000	5.500000
roo827	Spring	ROO	827	0	0	0	0	2	3	3	10.160000	3	38	67	1.760000	12.670000
roo831	Spring	ROO	831	0	0	1	0	0	18	13	16.150000	19	90	228	2.530000	4.740000
roo832	Spring	ROO	832	0	0	0	0	1	3	3	18.670000	13	65	178	2.740000	5.000000
roo836	Spring	ROO	836	0	0	0	1	0	11	11	27.190000	11	54	187	3.460000	4.910000
roo838	Spring	ROO	838	0	0	1	0	0	13	10	17.040000	16	481	852	1.770000	30.060000
roo839	Spring	ROO	839	0	0	0	0	0	5	5	17.530000	3	45	104	2.310000	15.000000
roo853	Spring	ROO	853	0	1	0	0	2	6	5	13.660000	6	110	206	1.870000	18.330000
roo857	Spring	ROO	857	0	0	1	0	1	2	0	11.790000	3	20	42	2.100000	6.670000
roo864	Spring	ROO	864	0	0	0	0	0	3	3	9.080000	8	129	201	1.560000	16.120000
roo866	Spring	ROO	866	0	0	0	0	2	6	6	19.170000	6	38	104	2.740000	6.330000
roo867	Spring	ROO	867	0	0	0	0	0	1	1	1.440000	24	97	127	1.310000	4.040000
roo868	Spring	ROO	868	0	0	0	0	0	0	0	5.710000	6	57	85	1.490000	9.500000
roo872	Spring	ROO	872	0	0	0	0	0	2	2	4.130000	7	33	50	1.520000	4.710000
roo873	Spring	ROO	873	0	0	1	1	0	28	18	12.390000	15	163	328	2.010000	10.870000
roo879	Spring	ROO	879	0	0	0	0	0	0	0	10.110000	2	36	57	1.580000	18.000000
roo880	Spring	ROO	880	0	0	0	0	0	8	8	10.850000	11	80	160	2.000000	7.270000
roo881	Spring	ROO	881	0	0	0	0	0	1	1	13.680000	4	96	162	1.690000	24.000000
roo887	Spring	ROO	887	0	0	0	0	0	5	5	8.470000	11	148	236	1.590000	13.450000
roo898	Spring	ROO	898	0	0	0	0	2	0	0	13.270000	2	14	31	2.210000	7.000000
roo911	Spring	ROO	911	0	0	0	0	0	2	2	9.680000	6	142	193	1.360000	23.670000
